ElectionDate	PartyCode	PartyName	RaceCode	RaceName	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/03/2020	REF	Reform Party	PRE	President of the United States	HEN	Hendry	   	 	10	10	Richardson	De La Fuente	 / 	11
11/03/2020	REF	Reform Party	PRE	President of the United States	HER	Hernando	   	 	32	0	Richardson	De La Fuente	 / 	62
11/03/2020	REF	Reform Party	PRE	President of the United States	HIG	Highlands	   	 	25	23	Richardson	De La Fuente	 / 	28
11/03/2020	REF	Reform Party	PRE	President of the United States	HIL	Hillsborough	   	 	390	370	Richardson	De La Fuente	 / 	558
11/03/2020	REF	Reform Party	PRE	President of the United States	HOL	Holmes	   	 	8	0	Richardson	De La Fuente	 / 	2
11/03/2020	REF	Reform Party	PRE	President of the United States	IND	Indian River	   	 	35	35	Richardson	De La Fuente	 / 	43
11/03/2020	REF	Reform Party	PRE	President of the United States	JAC	Jackson	   	 	14	0	Richardson	De La Fuente	 / 	10
11/03/2020	REF	Reform Party	PRE	President of the United States	JEF	Jefferson	   	 	16	0	Richardson	De La Fuente	 / 	4
11/03/2020	REF	Reform Party	PRE	President of the United States	LAF	Lafayette	   	 	5	4	Richardson	De La Fuente	 / 	1
11/03/2020	REF	Reform Party	PRE	President of the United States	LAK	Lake	   	 	104	102	Richardson	De La Fuente	 / 	119
11/03/2020	REF	Reform Party	PRE	President of the United States	LEE	Lee	   	 	127	124	Richardson	De La Fuente	 / 	174
11/03/2020	REF	Reform Party	PRE	President of the United States	LEO	Leon	   	 	156	143	Richardson	De La Fuente	 / 	94
11/03/2020	REF	Reform Party	PRE	President of the United States	LEV	Levy	   	 	13	0	Richardson	De La Fuente	 / 	14
11/03/2020	REF	Reform Party	PRE	President of the United States	LIB	Liberty	   	 	8	2	Richardson	De La Fuente	 / 	2
11/03/2020	REF	Reform Party	PRE	President of the United States	MAD	Madison	   	 	11	0	Richardson	De La Fuente	 / 	3
11/03/2020	REF	Reform Party	PRE	President of the United States	MAN	Manatee	   	 	70	67	Richardson	De La Fuente	 / 	88
11/03/2020	REF	Reform Party	PRE	President of the United States	MON	Monroe	   	 	33	22	Richardson	De La Fuente	 / 	23
11/03/2020	REF	Reform Party	PRE	President of the United States	MRN	Marion	   	 	122	106	Richardson	De La Fuente	 / 	89
11/03/2020	REF	Reform Party	PRE	President of the United States	MRT	Martin	   	 	28	28	Richardson	De La Fuente	 / 	38
11/03/2020	REF	Reform Party	PRE	President of the United States	NAS	Nassau	   	 	15	15	Richardson	De La Fuente	 / 	28
11/03/2020	REF	Reform Party	PRE	President of the United States	OKA	Okaloosa	   	 	52	0	Richardson	De La Fuente	 / 	48
11/03/2020	REF	Reform Party	PRE	President of the United States	OKE	Okeechobee	   	 	11	5	Richardson	De La Fuente	 / 	6
11/03/2020	REF	Reform Party	PRE	President of the United States	ORA	Orange	   	 	247	239	Richardson	De La Fuente	 / 	374
11/03/2020	REF	Reform Party	PRE	President of the United States	OSC	Osceola	   	 	101	0	Richardson	De La Fuente	 / 	123
11/03/2020	REF	Reform Party	PRE	President of the United States	PAL	Palm Beach	   	 	872	828	Richardson	De La Fuente	 / 	334
11/03/2020	REF	Reform Party	PRE	President of the United States	PAS	Pasco	   	 	111	105	Richardson	De La Fuente	 / 	192
11/03/2020	REF	Reform Party	PRE	President of the United States	PIN	Pinellas	   	 	301	291	Richardson	De La Fuente	 / 	296
11/03/2020	REF	Reform Party	PRE	President of the United States	POL	Polk	   	 	167	0	Richardson	De La Fuente	 / 	193
11/03/2020	REF	Reform Party	PRE	President of the United States	PUT	Putnam	   	 	35	0	Richardson	De La Fuente	 / 	13
11/03/2020	REF	Reform Party	PRE	President of the United States	SAN	Santa Rosa	   	 	41	10	Richardson	De La Fuente	 / 	48
11/03/2020	REF	Reform Party	PRE	President of the United States	SAR	Sarasota	   	 	101	99	Richardson	De La Fuente	 / 	100
11/03/2020	REF	Reform Party	PRE	President of the United States	SEM	Seminole	   	 	91	78	Richardson	De La Fuente	 / 	134
11/03/2020	REF	Reform Party	PRE	President of the United States	STJ	St. Johns	   	 	48	0	Richardson	De La Fuente	 / 	99
11/03/2020	REF	Reform Party	PRE	President of the United States	STL	St. Lucie	   	 	64	0	Richardson	De La Fuente	 / 	67
11/03/2020	REF	Reform Party	PRE	President of the United States	SUM	Sumter	   	 	26	26	Richardson	De La Fuente	 / 	25
11/03/2020	REF	Reform Party	PRE	President of the United States	SUW	Suwannee	   	 	16	16	Richardson	De La Fuente	 / 	6
11/03/2020	REF	Reform Party	PRE	President of the United States	TAY	Taylor	   	 	14	14	Richardson	De La Fuente	 / 	3
11/03/2020	REF	Reform Party	PRE	President of the United States	UNI	Union	   	 	8	8	Richardson	De La Fuente	 / 	4
11/03/2020	REF	Reform Party	PRE	President of the United States	VOL	Volusia	   	 	125	111	Richardson	De La Fuente	 / 	151
11/03/2020	REF	Reform Party	PRE	President of the United States	WAK	Wakulla	   	 	12	12	Richardson	De La Fuente	 / 	9
11/03/2020	REF	Reform Party	PRE	President of the United States	WAL	Walton	   	 	21	18	Richardson	De La Fuente	 / 	16
11/03/2020	REF	Reform Party	PRE	President of the United States	WAS	Washington	   	 	12	12	Richardson	De La Fuente	 / 	1
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	ALA	Alachua	   	 	63	58	Freeman	La Riva	 / 	93
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	BAK	Baker	   	 	9	9	Freeman	La Riva	 / 	3
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	BAY	Bay	   	 	44	0	Freeman	La Riva	 / 	16
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	BRA	Bradford	   	 	14	14	Freeman	La Riva	 / 	3
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	BRE	Brevard	   	 	171	162	Freeman	La Riva	 / 	156
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	BRO	Broward	   	 	577	219	Freeman	La Riva	 / 	314
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	CAL	Calhoun	   	 	11	0	Freeman	La Riva	 / 	3
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	CHA	Charlotte	   	 	68	11	Freeman	La Riva	 / 	27
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	CIT	Citrus	   	 	31	31	Freeman	La Riva	 / 	30
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	CLA	Clay	   	 	47	35	Freeman	La Riva	 / 	52
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	CLL	Collier	   	 	60	54	Freeman	La Riva	 / 	45
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	CLM	Columbia	   	 	22	19	Freeman	La Riva	 / 	18
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	DAD	Miami-Dade	   	 	866	415	Freeman	La Riva	 / 	504
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	DES	Desoto	   	 	15	0	Freeman	La Riva	 / 	11
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	DIX	Dixie	   	 	10	10	Freeman	La Riva	 / 	2
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	DUV	Duval	   	 	199	191	Freeman	La Riva	 / 	323
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	ESC	Escambia	   	 	80	72	Freeman	La Riva	 / 	123
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	FLA	Flagler	   	 	26	26	Freeman	La Riva	 / 	29
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	FRA	Franklin	   	 	8	8	Freeman	La Riva	 / 	8
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	GAD	Gadsden	   	 	25	25	Freeman	La Riva	 / 	10
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	GIL	Gilchrist	   	 	10	10	Freeman	La Riva	 / 	2
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	GLA	Glades	   	 	13	9	Freeman	La Riva	 / 	1
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	GUL	Gulf	   	 	10	10	Freeman	La Riva	 / 	0
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	HAM	Hamilton	   	 	8	6	Freeman	La Riva	 / 	2
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	HAR	Hardee	   	 	12	7	Freeman	La Riva	 / 	3
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	HEN	Hendry	   	 	10	10	Freeman	La Riva	 / 	8
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	HER	Hernando	   	 	32	0	Freeman	La Riva	 / 	44
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	HIG	Highlands	   	 	25	23	Freeman	La Riva	 / 	23
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	HIL	Hillsborough	   	 	390	370	Freeman	La Riva	 / 	514
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	HOL	Holmes	   	 	8	0	Freeman	La Riva	 / 	1
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	IND	Indian River	   	 	35	35	Freeman	La Riva	 / 	33
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	JAC	Jackson	   	 	14	0	Freeman	La Riva	 / 	11
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	JEF	Jefferson	   	 	16	0	Freeman	La Riva	 / 	4
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	LAF	Lafayette	   	 	5	4	Freeman	La Riva	 / 	1
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	LAK	Lake	   	 	104	102	Freeman	La Riva	 / 	96
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	LEE	Lee	   	 	127	124	Freeman	La Riva	 / 	161
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	LEO	Leon	   	 	156	143	Freeman	La Riva	 / 	113
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	LEV	Levy	   	 	13	0	Freeman	La Riva	 / 	7
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	LIB	Liberty	   	 	8	2	Freeman	La Riva	 / 	1
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	MAD	Madison	   	 	11	0	Freeman	La Riva	 / 	4
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	MAN	Manatee	   	 	70	67	Freeman	La Riva	 / 	72
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	MON	Monroe	   	 	33	22	Freeman	La Riva	 / 	11
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	MRN	Marion	   	 	122	106	Freeman	La Riva	 / 	94
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	MRT	Martin	   	 	28	28	Freeman	La Riva	 / 	35
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	NAS	Nassau	   	 	15	15	Freeman	La Riva	 / 	12
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	OKA	Okaloosa	   	 	52	0	Freeman	La Riva	 / 	43
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	OKE	Okeechobee	   	 	11	5	Freeman	La Riva	 / 	2
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	ORA	Orange	   	 	247	239	Freeman	La Riva	 / 	436
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	OSC	Osceola	   	 	101	0	Freeman	La Riva	 / 	110
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	PAL	Palm Beach	   	 	872	828	Freeman	La Riva	 / 	310
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	PAS	Pasco	   	 	111	105	Freeman	La Riva	 / 	161
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	PIN	Pinellas	   	 	301	291	Freeman	La Riva	 / 	305
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	POL	Polk	   	 	167	0	Freeman	La Riva	 / 	208
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	PUT	Putnam	   	 	35	0	Freeman	La Riva	 / 	20
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	SAN	Santa Rosa	   	 	41	10	Freeman	La Riva	 / 	30
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	SAR	Sarasota	   	 	101	99	Freeman	La Riva	 / 	98
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	SEM	Seminole	   	 	91	78	Freeman	La Riva	 / 	134
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	STJ	St. Johns	   	 	48	0	Freeman	La Riva	 / 	53
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	STL	St. Lucie	   	 	64	0	Freeman	La Riva	 / 	79
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	SUM	Sumter	   	 	26	26	Freeman	La Riva	 / 	20
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	SUW	Suwannee	   	 	16	16	Freeman	La Riva	 / 	8
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	TAY	Taylor	   	 	14	14	Freeman	La Riva	 / 	6
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	UNI	Union	   	 	8	8	Freeman	La Riva	 / 	3
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	VOL	Volusia	   	 	125	111	Freeman	La Riva	 / 	166
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	WAK	Wakulla	   	 	12	12	Freeman	La Riva	 / 	5
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	WAL	Walton	   	 	21	18	Freeman	La Riva	 / 	15
11/03/2020	PSL	Party for Socialism and Liberation	PRE	President of the United States	WAS	Washington	   	 	12	12	Freeman	La Riva	 / 	3
11/03/2020	GRE	Green Party	PRE	President of the United States	ALA	Alachua	   	 	63	58	Walker	Hawkins	 / 	295
11/03/2020	GRE	Green Party	PRE	President of the United States	BAK	Baker	   	 	9	9	Walker	Hawkins	 / 	10
11/03/2020	GRE	Green Party	PRE	President of the United States	BAY	Bay	   	 	44	0	Walker	Hawkins	 / 	58
11/03/2020	GRE	Green Party	PRE	President of the United States	BRA	Bradford	   	 	14	14	Walker	Hawkins	 / 	10
11/03/2020	GRE	Green Party	PRE	President of the United States	BRE	Brevard	   	 	171	162	Walker	Hawkins	 / 	516
11/03/2020	GRE	Green Party	PRE	President of the United States	BRO	Broward	   	 	577	219	Walker	Hawkins	 / 	1040
11/03/2020	GRE	Green Party	PRE	President of the United States	CAL	Calhoun	   	 	11	0	Walker	Hawkins	 / 	3
11/03/2020	GRE	Green Party	PRE	President of the United States	CHA	Charlotte	   	 	68	11	Walker	Hawkins	 / 	102
11/03/2020	GRE	Green Party	PRE	President of the United States	CIT	Citrus	   	 	31	31	Walker	Hawkins	 / 	86
11/03/2020	GRE	Green Party	PRE	President of the United States	CLA	Clay	   	 	47	35	Walker	Hawkins	 / 	145
11/03/2020	GRE	Green Party	PRE	President of the United States	CLL	Collier	   	 	60	54	Walker	Hawkins	 / 	181
11/03/2020	GRE	Green Party	PRE	President of the United States	CLM	Columbia	   	 	22	19	Walker	Hawkins	 / 	28
11/03/2020	GRE	Green Party	PRE	President of the United States	DAD	Miami-Dade	   	 	866	415	Walker	Hawkins	 / 	1135
11/03/2020	GRE	Green Party	PRE	President of the United States	DES	Desoto	   	 	15	0	Walker	Hawkins	 / 	8
11/03/2020	GRE	Green Party	PRE	President of the United States	DIX	Dixie	   	 	10	10	Walker	Hawkins	 / 	5
11/03/2020	GRE	Green Party	PRE	President of the United States	DUV	Duval	   	 	199	191	Walker	Hawkins	 / 	748
11/03/2020	GRE	Green Party	PRE	President of the United States	ESC	Escambia	   	 	80	72	Walker	Hawkins	 / 	228
11/03/2020	GRE	Green Party	PRE	President of the United States	FLA	Flagler	   	 	26	26	Walker	Hawkins	 / 	69
11/03/2020	GRE	Green Party	PRE	President of the United States	FRA	Franklin	   	 	8	8	Walker	Hawkins	 / 	12
11/03/2020	GRE	Green Party	PRE	President of the United States	GAD	Gadsden	   	 	25	25	Walker	Hawkins	 / 	21
11/03/2020	GRE	Green Party	PRE	President of the United States	GIL	Gilchrist	   	 	10	10	Walker	Hawkins	 / 	13
11/03/2020	GRE	Green Party	PRE	President of the United States	GLA	Glades	   	 	13	9	Walker	Hawkins	 / 	4
11/03/2020	GRE	Green Party	PRE	President of the United States	GUL	Gulf	   	 	10	10	Walker	Hawkins	 / 	5
11/03/2020	GRE	Green Party	PRE	President of the United States	HAM	Hamilton	   	 	8	6	Walker	Hawkins	 / 	7
11/03/2020	GRE	Green Party	PRE	President of the United States	HAR	Hardee	   	 	12	7	Walker	Hawkins	 / 	6
11/03/2020	GRE	Green Party	PRE	President of the United States	HEN	Hendry	   	 	10	10	Walker	Hawkins	 / 	13
11/03/2020	GRE	Green Party	PRE	President of the United States	HER	Hernando	   	 	32	0	Walker	Hawkins	 / 	148
11/03/2020	GRE	Green Party	PRE	President of the United States	HIG	Highlands	   	 	25	23	Walker	Hawkins	 / 	52
11/03/2020	GRE	Green Party	PRE	President of the United States	HIL	Hillsborough	   	 	390	370	Walker	Hawkins	 / 	1146
11/03/2020	GRE	Green Party	PRE	President of the United States	HOL	Holmes	   	 	8	0	Walker	Hawkins	 / 	9
11/03/2020	GRE	Green Party	PRE	President of the United States	IND	Indian River	   	 	35	35	Walker	Hawkins	 / 	117
11/03/2020	GRE	Green Party	PRE	President of the United States	JAC	Jackson	   	 	14	0	Walker	Hawkins	 / 	11
11/03/2020	GRE	Green Party	PRE	President of the United States	JEF	Jefferson	   	 	16	0	Walker	Hawkins	 / 	10
11/03/2020	GRE	Green Party	PRE	President of the United States	LAF	Lafayette	   	 	5	4	Walker	Hawkins	 / 	2
11/03/2020	GRE	Green Party	PRE	President of the United States	LAK	Lake	   	 	104	102	Walker	Hawkins	 / 	251
11/03/2020	GRE	Green Party	PRE	President of the United States	LEE	Lee	   	 	127	124	Walker	Hawkins	 / 	418
11/03/2020	GRE	Green Party	PRE	President of the United States	LEO	Leon	   	 	156	143	Walker	Hawkins	 / 	255
11/03/2020	GRE	Green Party	PRE	President of the United States	LEV	Levy	   	 	13	0	Walker	Hawkins	 / 	25
11/03/2020	GRE	Green Party	PRE	President of the United States	LIB	Liberty	   	 	8	2	Walker	Hawkins	 / 	1
11/03/2020	GRE	Green Party	PRE	President of the United States	MAD	Madison	   	 	11	0	Walker	Hawkins	 / 	13
11/03/2020	GRE	Green Party	PRE	President of the United States	MAN	Manatee	   	 	70	67	Walker	Hawkins	 / 	244
11/03/2020	GRE	Green Party	PRE	President of the United States	MON	Monroe	   	 	33	22	Walker	Hawkins	 / 	48
11/03/2020	GRE	Green Party	PRE	President of the United States	MRN	Marion	   	 	122	106	Walker	Hawkins	 / 	215
11/03/2020	GRE	Green Party	PRE	President of the United States	MRT	Martin	   	 	28	28	Walker	Hawkins	 / 	105
11/03/2020	GRE	Green Party	PRE	President of the United States	NAS	Nassau	   	 	15	15	Walker	Hawkins	 / 	43
